tweet_id,user_id,tweet,target_word,Function,Aggression_Votes,Emotion_Votes,Emphasis_Votes,Auxiliary_Votes,Signal_Votes,NonVulgar_Votes
876865171242856448,16548053,"<USER> <b>Fucking</b> losers, when they said they were only in it for the fame and they would ride off into the sunset FUCK THEM",fucking,0,3,1,3,0,0,0
623924919693389824,2535572605,Time ta <b>fuck</b> up some commas yeah,fuck,3,2,1,2,2,0,0
13889889879,49542532,Told u i'd complain about t while we were out...he's being good now....so its all bettr no need 4 me 2 <b>bitch</b>,bitch,3,3,3,0,1,0,0
482295830456446976,79290701,well <b>shit</b> i just did this..see just cant get enough of me.lol <URL>,shit,1,0,3,1,3,0,0
428965509770379264,27167575,twitter is acting like a <b>assclown</b> 2day 4 me...grrrr assclown is always fun 2 say :D,assclown,1,3,3,0,0,0,1
675039437173202944,136076540,Lest nylon and velcro suffocate your <b>arse</b> <URL>,arse,3,0,0,1,3,0,3
926258581242105862,135780119,Jewish culture is your phone auto-completing <USER> g_d what the <b>fuck</b> dawg',fuck,2,0,3,3,1,0,0
877246069649924096,21445028,<USER> You do VR for yachts? That's cool af. I know a guy in China whose family builds yachts (I <b>sh*t</b> you not). I'll ask if they do VR...,shit,3,0,1,3,3,0,0
938585411856855045,786201799,<URL> .... I wonder if it smells <b>kike</b> etymology?,kike,5,0,0,0,1,3,3
357360526415773697,328237153,"<USER> I'm getting harassed and need to put an end to it with a lovely, wise quote. Let all <b>hell</b> break lose now.",hell,3,0,1,0,3,0,3
258380440531005440,195235146,<USER> #Debate #romneyforpresident Obama you are just <b>pissed</b> off that you didn't think of it first,pissed,1,0,3,0,3,0,1
719721469090115584,269572615,Done Wit Dis Basic <b>Shit.</b> U Must Go [?],shit,1,0,3,1,3,0,0
590317579849359360,284206881,But be the main ones posting <b>shit</b> Like: 'I'll only eat wit the niggas I starved with. And only ride with the niggas I walked with' #GTFOH,shit,3,0,1,3,3,0,0
486344405322698754,1633139072,"high school and <b>hell</b> both start with an h. coincidence, i think not",hell,5,0,2,1,2,0,2
87300889253122048,151612183,<b>Shit</b> shouldn't be this hard!,shit,3,1,2,2,2,0,0
670080556760190977,3425758336,<USER> lol <b>damn</b>,damn,1,0,3,3,1,0,0
273051264663842817,308816404,"<USER> You mean saying, 'It's complete <b>shit,'</b> didn't cut it?",shit,1,0,3,3,1,0,0
761085055800270848,857041382,"<USER> at the end of the day, he made the challenge trending, he made the finale interesting, is the show. <b>Fuck</b> the haters [?]",fuck,0,2,2,2,1,0,0
577199847666774017,334291768,what the <b>hell</b> sale Coca Cola pebbled green pitcher by betsstuff <URL> via <USER>,hell,2,0,2,2,2,0,1
445731103739895808,2374832580,She can't just go down alone her <b>ass</b> gotta bring me down with her,ass,3,0,2,1,2,1,1
760676748505649152,1619527567,A fuck boi is a <b>fuck</b> boi is a fuck boi,fuck,3,1,0,2,2,2,0
726923538175774720,16404395,So...he's using 'dominant' to mean 'I want a secret <b>fuck</b> puppet without actually giving into the relationship #twitterandamovie,fuck,3,1,0,3,3,0,0
53268859804860417,113082181,<USER> <b>hell</b> yeah!,hell,2,0,3,3,0,0,1
128906874874638336,82290403,They're fuckin' they're fuckin' they're <b>fuckin'</b> in front of me!!! XD,fuckin,3,1,2,2,2,0,0
534543109884227585,2763554758,<USER> puberty slapped the <b>shit</b> outta you .,shit,2,0,1,3,3,0,0
170317385033719808,444055370,"<USER> haha, how the <b>hell</b> did we not get into comedy? We made a mockery of that. But yes, you said he should be in-best c of his time",hell,2,0,3,3,0,0,1
763913031629713408,30820485,Corey picks tonight to actually win <b>shit.</b> EFF. #bb18,shit,3,0,1,3,3,0,0
97919669708656640,35982670,The <b>shit</b> you see on tv on a late night what the f*** pajama jeans????and you get a free crewneck tee for 39:95 why?,shit,3,1,2,2,2,0,0
620665909380804608,181272725,Another Day Forward: Queens v/s <b>Bitches</b> <URL>,bitches,4,3,0,1,0,3,0
275427367063781377,67428233,<USER> playing Mario & missed the platform & said I'm in some bad <b>shit</b> #marioproblems #addicted,shit,3,0,1,3,3,0,0
18170107386,17942510,"<USER> im not pretending to enjoy it. american soccer games suck <b>dick</b> - but otherwise, it's great.",dick,1,0,3,1,3,0,0
209095896837795841,417275252,N people wonder why im sucha <b>bitch</b> lately,bitch,1,2,1,2,0,2,0
901813347569553408,2567974587,"Wait..... if I just talk a lot of <b>shit</b> to <USER> step in the ring, and let him knock me out I can make 30m guaranteed? Sign me up",shit,3,0,3,1,3,0,0
882819444455743489,21445028,<USER> <USER> That's so fucking money. Totally agree re: Whale 1.0 & the current tally on # of <b>fucks</b> gi... <URL>,fucks,3,0,1,3,3,0,0
242495061768691712,65974777,<USER> get yo weight up Lil <b>nigga</b>,nigga,4,0,0,1,3,3,0
577690952,8513432,is getting his <b>ass</b> kicked trying to get back into the school routine.,ass,3,0,1,3,3,0,0
542502758310346754,2846064382,<USER> #1DayForExpelledMoviePremiere <b>hell</b> yes! This is gonna be an epic movie [?],hell,2,0,3,3,0,1,0
836630856030687232,404320133,The entire state of TN is gonna be <b>shit</b> faced tonight <URL>,shit,3,0,1,3,3,0,0
659895474216812544,343698806,<USER> Don't do it! Snap that is. You could stop giving a fuck like yesterday and still be alright. <b>Fuck</b> people stay calm.,fuck,1,2,2,2,0,1,0
689855793626161152,21912195,<USER> Dre and Cube were NWA. Predator was probably Cube best album. Death Certificate is the <b>shit</b> too,shit,1,0,3,1,3,0,0
298627051777298432,19155976,<USER> hashtag <b>faggot</b>,faggot,0,3,1,0,0,3,0
778429461976854528,442847404,"You know a story is gonna be good when it starts with 'Okay, so there's this <b>slut</b> back home...' <USER>",slut,4,3,1,0,0,3,0
368223336159256576,433226765,Well ive sold my soul to the devil. I wonder can i get snow cones in <b>hell?</b> ;),hell,5,0,0,1,3,0,3
918517183751360513,1621290246,<USER> their son is a <b>piss</b> baby,piss,0,3,0,3,1,0,0
47203772098813953,67493813,Karmas a <b>bitch</b>,bitch,1,2,2,2,1,0,0
2919511949,10841872,"Impatient and jumping in the shower. Also, I spelled it as <b>humping</b> at first.",humping,5,0,0,1,3,0,3
588395170980306944,351810381,it's my birthday <b>bitchessss</b>,bitchessss,4,0,3,1,0,3,0
134091057469194240,37586999,go and live off in lala land... I wish nothing but the best for you... ill just watch you from down here in this <b>hell</b> called my life,hell,5,0,2,1,1,1,2
291334861267030016,208565610,<USER> <b>Cracker</b>,cracker,5,3,0,0,1,0,3
903412801858887680,2787755103,fake it till you make it' <b>shit</b> don't work for me...i can fake a smile alright..but at the end of the day those true sad feelings dont play,shit,3,0,3,3,1,0,0
846543505006714880,977583558,Wowww piece of <b>shit</b> ass Wayne State cancelled my marketing class that I need to take in the summer #waynestated,shit,1,1,2,1,2,1,0
936779343862181888,374221319,Why are #writers always portrayed as pretentious <b>dicks</b> on tv? I'm a delight. Though I might have spent my evening... <URL>,dicks,1,2,0,2,1,2,0
942841256664760321,427017435,You gotta be <b>shitting</b> me............... #MyMentalHealthIn5Words <URL>,shitting,1,0,3,1,3,0,0
516714209422213122,1856954430,"<USER> Sorry, cut the Bull <b>Shit</b> Please.",shit,1,1,2,2,2,0,0
571145770977505280,801573060,#TheDress is ruining lives Breaking up couples and friendships and <b>shit</b>,shit,3,0,3,1,3,0,0
650417149660499968,3424353734,watching people dance like what the <b>fuck</b> is coordination ha h a h a,fuck,2,0,3,3,1,0,0
839148070369656833,191853113,someone just said the word 'butter orb' to me and my <b>dick</b> moved,dick,3,0,3,1,3,0,0
455218597108133888,923959368,I just wanted the numb inside me to leave No matter how <b>fucked</b> you get theres always hell when you come back #BMTH <URL>,fucked,1,1,2,1,2,0,1
281539102212489216,54701103,"This is uh... This is ridiculous, ok I'll go, I'll go, I'll go, I'll go, I'll go. What - I'LL GO. <b>Shit.</b> #buellersdayoff",shit,1,0,3,3,1,0,0
862837160273219584,608366859,stfu no. I didn't survive through 13 seasons of <b>hell</b> in this hospital for this shit. <URL>,hell,1,0,2,2,2,0,1
884135862933606401,39029247,"#GOP Rep. <USER> just proved his ignorance & his non-American, non-democracy stance & <b>ass</b> suck ability #Loser -- hendrix media -- kh",ass,3,0,1,3,3,0,0
201884887748325378,443254689,"<USER> awe, <b>fuck</b> bitches sweetheart. They should feel lucky to have you.",fuck,1,1,2,2,1,1,0
407900759494127616,277250373,"If you stop hanging out with your friends and only hang out with your significant other , you're <b>fucking</b> up .",fucking,3,0,3,1,3,0,0
378722143728435201,32798125,<USER> <USER> that seems like it would be a <b>bitch...</b>,bitch,1,0,3,0,3,1,0
228964113294962688,629187132,you ask why people call you a <b>whore</b> yet you send naked pics to every boy in floyd county that wants to see #stupid,whore,0,3,1,0,0,3,0
364488927719063552,433226765,"Lol i want a pet direwolf. Game of Thrones show and books are amazing. I love Tyrion, the <b>bastard,</b> Danearys, and Aryia!",bastard,5,0,1,1,2,1,2
610985075103170560,2770902545,dont fucking fuel what bden said im <b>fucking</b>,fucking,3,2,2,2,1,0,0
577200562560708610,334291768,what the <b>hell</b> sale Hollycraft fruit salad earrings by betsstuff <URL> via <USER>,hell,3,0,2,2,1,0,2
520334344674873344,2549114401,Claire was def one of my fave characters when the show was on but <b>damn</b> she's actually super annoying most of the time #LostReWatch,damn,1,0,3,3,1,0,0
621792366362521600,471638985,<USER> tru dey thinking all <b>fucked</b> up,fucked,3,0,3,1,3,0,0
6426893856,39439242,YGS ALL DAY. I USED 2 GIVE A <b>DAMN</b> BUT I NEED GAVE A FUKK,damn,1,0,3,1,3,0,0
270370425995927552,574871459,annoyed that i have to wake up early to go to school for one 50-minute class & then go home #stupid <b>#bullshit</b> #ridiculous,bullshit,1,0,3,3,1,0,0
519134287539765248,2595838477,"Great article. I was just reading about the Dunning-Kruger effect, too. 'Nobody Knows What The <b>Hell</b> They Are Doing' <URL>",hell,2,0,3,3,0,0,1
768230550813286401,3258561313,<USER> <USER> <USER> <USER> Ya Pete everything works except that 2nd transfer cause of the camera angles they <b>fucked</b> it,fucked,3,2,1,2,2,0,0
930200805331828736,411286431,<USER> Why in the <b>hell</b> can you guys not WAIT and give a warning of at least 1 day in advance...,hell,2,0,3,3,1,0,0
854933914904702976,2913389455,<USER> sure just wait till <b>hell</b> freezes over,hell,3,0,1,2,2,0,2
411227571678748672,370320469,THEATRE FINAL WASN'T TOO TERRIBLE. WE DIDN'T <b>FUCK</b> UP TOO TERRIBLY AND ONLY BROKE CHARACTER WHEN A FALSE MOUSTACHE FELL OFF,fuck,1,0,3,3,1,0,0
378599953511088128,104876205,"trying to pull me into your drama. <b>Fuck</b> that shit. you don't like a band member? too bad, were friends. Lick a dick bitch.",fuck,1,2,1,2,1,1,0
378599953511088128,104876205,"trying to pull me into your drama. Fuck that <b>shit.</b> you don't like a band member? too bad, were friends. Lick a dick bitch.",shit,3,1,3,3,0,0,0
425161104939958273,577757790,"Fire alarm at 2 in Myers? Both I and the poor Athens fire department are getting tired of your <b>shit,</b> uga students.",shit,3,2,2,0,1,2,0
830611040941506561,17956633,<USER> They don't even know what that word <b>fucking</b> means... and it upsets me so much.,fucking,3,0,1,3,3,0,0
927591000926810113,557374785,WHY WOULD YOU WANT TO GO TO THE IMPACT TAPINGS AFTER A <b>SHITTY</b> BOUND FOR GLORY!?,shitty,1,0,3,3,1,0,0
229059747830181888,25920698,Envious Society bitch!! <b>Bitch</b> I'm KOOL AS FVCK!! <URL>,bitch,0,2,2,2,0,1,0
106031929974988800,33540809,THIS is the weekend that im going to tell my boss to go to <b>hell</b> for good :D hope this works!! <URL>,hell,1,2,2,2,1,0,0
715034330305839104,1217476284,Tori kelly is my <b>shit</b> rn,shit,3,0,1,3,3,0,0
894552218292154368,1961086280,Yea suspicious when I saw that <b>Shit</b> G.O.A.T Sheep Just reading that gave me the creeps R U ONE..? FCK NO,shit,1,0,3,3,1,0,0
891727888952811522,16404395,"<USER> I saw 2 mentions from you & immediately went, 'What Holstein-based <b>shit</b> talking is he up to now?'",shit,3,1,2,2,2,0,0
841297995027140609,305733674,Hunting is such a <b>shitty</b> practice. How could someone condone this? <URL>,shitty,1,1,3,3,0,0,0
642885353351852032,401072530,<USER> <USER> Lambert's timing is <b>shit.</b>,shit,1,1,3,0,3,0,0
845748142486245376,949712449,<USER> <USER> hope he knows there is no air conditioner in <b>hell</b> and as there are different levels he should get a real hot spot,hell,1,0,0,1,3,0,3
705201798202589186,3320812364,Dlisted | Hot <b>Slut</b> Of The Day! <URL> <URL>,slut,0,2,1,0,2,2,0
468716732740161537,241652764,"<USER> <USER> <USER> <USER> <USER> Your wife been raped and tortured lately, no, shut the <b>hell</b> up then. You sick man.",hell,2,3,1,3,0,0,0
670044785072320512,2381196252,God I hope Anivia gets a VU soon. Csing on her in <b>hell.</b>,hell,5,1,2,0,2,0,2
512736734749016064,2430793050,"I think some people just wake up and say 'I think I'll be a pissy <b>bitch</b> to everyone today, or everyday'.",bitch,1,2,2,2,1,0,0
4.14E+17,59045313,<USER> season 3 episode 10 ..about 15 minutes in.. I'd recognize that sexy <b>bitch</b> anywhere ;),bitch,4,0,2,1,2,2,0
401198018650591232,816618877,Oh <b>hell</b> no on so many levels!!!!! <USER> <USER> <USER> #MamaPopeLives,hell,1,0,3,3,1,0,0
501904899559288832,2514085772,being a Jacob girl is the hardest <b>shit</b> ever you have no clue,shit,1,1,0,3,3,0,0
728213895295455232,33130809,Bernie was fighting for equal rights while Trump was too busy stuck up his own <b>ass</b> and going bankrupt,ass,3,2,2,1,2,0,0
417016476223434752,851926706,Attn: <USER> needs help taking a <b>shit</b> <URL>,shit,3,0,1,3,3,0,0
292485012211785728,821038622,<USER> Can I put some makeup on before y'all <b>fuck</b> me? I lost all my stats and all y'all got is 'sorry bro',fuck,1,2,2,2,1,0,0
898598375272071168,2671810020,<USER> <b>damn</b> bro she might be dropping hints with that long john.,damn,2,0,3,3,1,0,0
449390007053070336,1942892784,<USER> karma is a <b>bitch</b> Perez!,bitch,3,1,2,2,1,1,0
682669610253037568,4351865122,<USER> how many peoples mothers were you on last night <b>damn</b>,damn,2,0,3,3,1,0,0
279031937245540352,518088470,<USER> I was groovin to <USER> song we did. Some smooth shit 'All That'... Let me know if y'all <b>fuck</b> wit my verse on there...' Hurd!!!,fuck,2,0,1,3,3,0,0
514440403245084672,529434639,Dear Fed ex where the <b>fuck</b> is my package? Seriously Athens is a small town it shouldn't take so long...,fuck,2,1,3,3,0,0,0
724604299309924354,2976317253,I've realized the people I'm the closest with and love to pieces have gone through the same tough <b>shit</b> I have and it breaks my heart,shit,1,0,3,3,1,0,0
895132283350515712,245157793,Stephen Miller Schools New York Times Reporter on Immigration <URL> via <USER> Give them <b>hell</b> Stephen Miller.,hell,5,0,2,2,2,0,1
643156725793718272,844492928,<USER> Becky's will do some <b>fucked</b> up shit for a Nightwing,fucked,1,0,3,3,1,0,0
281067702628515840,17942510,<USER> they went out and interviewed a ton of horribly traumatized young kids and that's news? Just for ratings. <b>Fuck</b> that.,fuck,1,1,2,2,2,0,0
834978449894830080,1300116896,you're the cutest human being ever I <b>fucking</b> sweaaaarrrr!!! I want you to be mineee! fuck i love you so damn much <URL>,fucking,2,1,3,3,0,0,0
324024276619513856,73703405,<USER> that's good to hear. Cancer is a <b>bitch</b>,bitch,1,1,2,1,2,1,0
384721843690934272,225861427,I'll say it 4 ya <USER> no <b>bullshit!!!!</b> Spend bitches!!!,bullshit,1,1,3,0,3,0,0
316680583126331392,1268156702,"<USER> I really want 2get a rescue horse, when I finally leave this godforsaken <b>shithole</b> and move to where they keep the oxygen.",shithole,1,2,1,2,2,0,0
861983084379549696,67163915,I killed 3 spiders on my own today so you could say I'm kind of a bad <b>ass</b>,ass,3,0,1,2,2,1,1
236958964657561600,94858206,<USER> I was trying my best to keep my wrist still and not start whining like a little <b>bitch</b> lols,bitch,0,2,1,2,0,2,0
905260464279621634,221264179,"<USER> <USER> <b>Hell,</b> they got two guys for Jason Rogers. Who did hardly anything in the bigs compared to Scooter.",hell,2,0,3,3,0,0,1
235997532998750208,376300171,<USER> <b>Fuck</b> yeah!!!,fuck,1,1,3,3,0,0,0
452971488098779136,240097251,<USER> Oh but I thought the whole reason you did this was to STOP the spoilers? Now you're <b>pissed</b> off that you can't post them?,pissed,1,0,3,1,3,0,0
639460610099556352,32953389,#PINKGameOn #LSUGameOn <USER> all you gotta do is put your mind to this <b>shit</b> and cancel out these other schools,shit,3,0,1,3,3,0,0
226695516052926464,353400696,<USER> omg you're <b>bitchass</b> woke me up early as hell wth..,bitchass,0,3,0,0,1,3,0
661833428594241536,532718125,<USER> Yeah it's <b>fucked</b> up.,fucked,1,3,3,1,0,0,0
299949110608424961,51644706,"While I believe that Christopher Dorner was wronged by the corrupt <b>ass</b> #LAPD, he stopped being a victim when he started killing people.",ass,2,3,0,3,1,0,0
